cycle,out_valid,out_ready,in_frame,in_pass,in_y,in_x,out_data0,out_data1,out_data2,ch_done,row_cnt,col_cnt,row_odd,col_odd,win_valid,pixel_valid,prev_we,mem_we,pool_mem_addr,prev_reg0,prev_reg1,prev_reg2,pair0,pair1,pair2,mem_rd0,mem_rd1,mem_rd2,pool_valid,pool_ready,pool_data0,pool_data1,pool_data2,pool_ch_done,out_frame,out_pass,out_py,out_px,monitor_err
1531,1,1,1,0,6,23,0,1681,0,0,6,23,0,1,0,1,0,1,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1532,1,1,1,0,6,24,0,1681,0,0,6,24,0,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1533,1,1,1,0,6,25,0,1681,0,0,6,25,0,1,0,1,0,1,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1534,1,1,1,0,7,0,0,1681,0,0,7,0,1,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1535,1,1,1,0,7,1,0,1681,0,0,7,1,1,1,1,1,0,0,0,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,3,0,0
1536,1,1,1,0,7,2,0,1681,0,0,7,2,1,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1537,1,1,1,0,7,3,0,1681,0,0,7,3,1,1,1,1,0,0,1,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,3,1,0
1538,1,1,1,0,7,4,0,1681,0,0,7,4,1,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1735,0,0,1,0,1735,0,0,,,,,0
1539,1,1,1,0,7,5,0,1681,0,0,7,5,1,1,1,1,0,0,2,0,1681,0,0,1681,0,0,1735,0,1,1,0,1735,0,0,1,0,3,2,0
1540,1,1,1,0,7,6,0,1689,0,0,7,6,1,0,0,1,1,0,3,0,1681,0,0,1689,0,1862,2720,1295,0,1,1862,2720,1295,0,,,,,0
1541,1,1,1,0,7,7,0,1828,65,0,7,7,1,1,1,1,0,0,3,0,1689,0,0,1828,65,1862,2720,1295,1,1,1862,2720,1295,0,1,0,3,3,0
1542,1,1,1,0,7,8,962,2234,845,0,7,8,1,0,0,1,1,0,4,0,1689,0,962,2234,845,3388,4660,5976,0,1,3388,4660,5976,0,,,,,0
1543,1,1,1,0,7,9,2077,2890,2672,0,7,9,1,1,1,1,0,0,4,962,2234,845,2077,2890,2672,3388,4660,5976,1,1,3388,4660,5976,0,1,0,3,4,0
1544,1,1,1,0,7,10,876,1489,5714,0,7,10,1,0,0,1,1,0,5,962,2234,845,962,2234,5714,1824,1728,7578,0,1,1824,2234,7578,0,,,,,0
1545,1,1,1,0,7,11,0,0,6906,0,7,11,1,1,1,1,0,0,5,876,1489,5714,876,1489,6906,1824,1728,7578,1,1,1824,1728,7578,0,1,0,3,5,0
1546,1,1,1,0,7,12,1868,0,6834,0,7,12,1,0,0,1,1,0,6,876,1489,5714,1868,1489,6834,263,0,5517,0,1,1868,1489,6834,0,,,,,0
1547,1,1,1,0,7,13,457,0,5541,0,7,13,1,1,1,1,0,0,6,1868,0,6834,1868,0,6834,263,0,5517,1,1,1868,0,6834,0,1,0,3,6,0
1548,1,1,1,0,7,14,556,0,2355,0,7,14,1,0,0,1,1,0,7,1868,0,6834,1868,0,6834,1133,0,219,0,1,1868,0,6834,0,,,,,0
1549,1,1,1,0,7,15,1745,0,0,0,7,15,1,1,1,1,0,0,7,556,0,2355,1745,0,2355,1133,0,219,1,1,1745,0,2355,0,1,0,3,7,0
1550,1,1,1,0,7,16,208,0,0,0,7,16,1,0,0,1,1,0,8,556,0,2355,556,0,2355,0,1299,0,0,1,556,1299,2355,0,,,,,0
1551,1,1,1,0,7,17,0,847,0,0,7,17,1,1,1,1,0,0,8,208,0,0,208,847,0,0,1299,0,1,1,208,1299,0,0,1,0,3,8,0
1552,1,1,1,0,7,18,0,1664,0,0,7,18,1,0,0,1,1,0,9,208,0,0,208,1664,0,0,1681,0,0,1,208,1681,0,0,,,,,0
1553,1,1,1,0,7,19,0,1681,0,0,7,19,1,1,1,1,0,0,9,0,1664,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,3,9,0
1554,1,1,1,0,7,20,0,1681,0,0,7,20,1,0,0,1,1,0,10,0,1664,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1555,1,1,1,0,7,21,0,1681,0,0,7,21,1,1,1,1,0,0,10,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,3,10,0
1556,1,1,1,0,7,22,0,1681,0,0,7,22,1,0,0,1,1,0,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1557,1,1,1,0,7,23,0,1681,0,0,7,23,1,1,1,1,0,0,11,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,3,11,0
1558,1,1,1,0,7,24,0,1681,0,0,7,24,1,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1559,1,1,1,0,7,25,0,1681,0,0,7,25,1,1,1,1,0,0,12,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,3,12,0
1560,1,1,1,0,8,0,0,1681,0,0,8,0,0,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1561,1,1,1,0,8,1,0,1681,0,0,8,1,0,1,0,1,0,1,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1562,1,1,1,0,8,2,0,1681,0,0,8,2,0,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1563,1,1,1,0,8,3,0,1681,0,0,8,3,0,1,0,1,0,1,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1564,1,1,1,0,8,4,0,1681,0,0,8,4,0,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1735,0,0,1,0,1735,0,0,,,,,0
1565,1,1,1,0,8,5,0,1681,0,0,8,5,0,1,0,1,0,1,2,0,1681,0,0,1681,0,0,1735,0,0,1,0,1735,0,0,,,,,0
1566,1,1,1,0,8,6,0,1681,0,0,8,6,0,0,0,1,1,0,3,0,1681,0,0,1681,0,1862,2720,1295,0,1,1862,2720,1295,0,,,,,0
1567,1,1,1,0,8,7,0,1681,0,0,8,7,0,1,0,1,0,1,3,0,1681,0,0,1681,0,1862,2720,1295,0,1,1862,2720,1295,0,,,,,0
1568,1,1,1,0,8,8,0,1725,81,0,8,8,0,0,0,1,1,0,4,0,1681,0,0,1725,81,3388,4660,5976,0,1,3388,4660,5976,0,,,,,0
1569,1,1,1,0,8,9,20,2023,641,0,8,9,0,1,0,1,0,1,4,0,1725,81,20,2023,641,3388,4660,5976,0,1,3388,4660,5976,0,,,,,0
1570,1,1,1,0,8,10,1892,2328,2835,0,8,10,0,0,0,1,1,0,5,0,1725,81,1892,2328,2835,1824,1728,7578,0,1,1892,2328,7578,0,,,,,0
1571,1,1,1,0,8,11,1429,2641,5313,0,8,11,0,1,0,1,0,1,5,1892,2328,2835,1892,2641,5313,1824,1728,7578,0,1,1892,2641,7578,0,,,,,0
1572,1,1,1,0,8,12,2084,1061,7205,0,8,12,0,0,0,1,1,0,6,1892,2328,2835,2084,2328,7205,263,0,5517,0,1,2084,2328,7205,0,,,,,0
1573,1,1,1,0,8,13,2064,0,6940,0,8,13,0,1,0,1,0,1,6,2084,1061,7205,2084,1061,7205,263,0,5517,0,1,2084,1061,7205,0,,,,,0
1574,1,1,1,0,8,14,841,0,4733,0,8,14,0,0,0,1,1,0,7,2084,1061,7205,2084,1061,7205,1133,0,219,0,1,2084,1061,7205,0,,,,,0
1575,1,1,1,0,8,15,553,0,2188,0,8,15,0,1,0,1,0,1,7,841,0,4733,841,0,4733,1133,0,219,0,1,1133,0,4733,0,,,,,0
1576,1,1,1,0,8,16,373,0,0,0,8,16,0,0,0,1,1,0,8,841,0,4733,841,0,4733,0,1299,0,0,1,841,1299,4733,0,,,,,0
1577,1,1,1,0,8,17,0,0,0,0,8,17,0,1,0,1,0,1,8,373,0,0,373,0,0,0,1299,0,0,1,373,1299,0,0,,,,,0
1578,1,1,1,0,8,18,0,1108,0,0,8,18,0,0,0,1,1,0,9,373,0,0,373,1108,0,0,1681,0,0,1,373,1681,0,0,,,,,0
1579,1,1,1,0,8,19,0,1681,0,0,8,19,0,1,0,1,0,1,9,0,1108,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1580,1,1,1,0,8,20,0,1681,0,0,8,20,0,0,0,1,1,0,10,0,1108,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1581,1,1,1,0,8,21,0,1681,0,0,8,21,0,1,0,1,0,1,10,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1582,1,1,1,0,8,22,0,1681,0,0,8,22,0,0,0,1,1,0,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1583,1,1,1,0,8,23,0,1681,0,0,8,23,0,1,0,1,0,1,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1584,1,1,1,0,8,24,0,1681,0,0,8,24,0,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1585,1,1,1,0,8,25,0,1681,0,0,8,25,0,1,0,1,0,1,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1586,1,1,1,0,9,0,0,1681,0,0,9,0,1,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1587,1,1,1,0,9,1,0,1681,0,0,9,1,1,1,1,1,0,0,0,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,4,0,0
1588,1,1,1,0,9,2,0,1681,0,0,9,2,1,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1589,1,1,1,0,9,3,0,1681,0,0,9,3,1,1,1,1,0,0,1,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,4,1,0
1590,1,1,1,0,9,4,0,1681,0,0,9,4,1,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1591,1,1,1,0,9,5,0,1681,0,0,9,5,1,1,1,1,0,0,2,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,4,2,0
1592,1,1,1,0,9,6,0,1681,0,0,9,6,1,0,0,1,1,0,3,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1593,1,1,1,0,9,7,0,1632,0,0,9,7,1,1,1,1,0,0,3,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,4,3,0
1594,1,1,1,0,9,8,0,1649,0,0,9,8,1,0,0,1,1,0,4,0,1681,0,0,1681,0,20,2023,641,0,1,20,2023,641,0,,,,,0
1595,1,1,1,0,9,9,0,1809,95,0,9,9,1,1,1,1,0,0,4,0,1649,0,0,1809,95,20,2023,641,1,1,20,2023,641,0,1,0,4,4,0
1596,1,1,1,0,9,10,1525,2505,934,0,9,10,1,0,0,1,1,0,5,0,1649,0,1525,2505,934,1892,2641,5313,0,1,1892,2641,5313,0,,,,,0
1597,1,1,1,0,9,11,2954,3116,3490,0,9,11,1,1,1,1,0,0,5,1525,2505,934,2954,3116,3490,1892,2641,5313,1,1,2954,3116,5313,0,1,0,4,5,0
1598,1,1,1,0,9,12,2370,3944,5983,0,9,12,1,0,0,1,1,0,6,1525,2505,934,2370,3944,5983,2084,1061,7205,0,1,2370,3944,7205,0,,,,,0
1599,1,1,1,0,9,13,1464,1299,7338,0,9,13,1,1,1,1,0,0,6,2370,3944,5983,2370,3944,7338,2084,1061,7205,1,1,2370,3944,7338,0,1,0,4,6,0
1600,1,1,1,0,9,14,0,0,6646,0,9,14,1,0,0,1,1,0,7,2370,3944,5983,2370,3944,6646,841,0,4733,0,1,2370,3944,6646,0,,,,,0
1601,1,1,1,0,9,15,0,0,4137,0,9,15,1,1,1,1,0,0,7,0,0,6646,0,0,6646,841,0,4733,1,1,841,0,6646,0,1,0,4,7,0
1602,1,1,1,0,9,16,0,0,596,0,9,16,1,0,0,1,1,0,8,0,0,6646,0,0,6646,373,0,0,0,1,373,0,6646,0,,,,,0
1603,1,1,1,0,9,17,1598,0,0,0,9,17,1,1,1,1,0,0,8,0,0,596,1598,0,596,373,0,0,1,1,1598,0,596,0,1,0,4,8,0
1604,1,1,1,0,9,18,0,0,0,0,9,18,1,0,0,1,1,0,9,0,0,596,0,0,596,0,1681,0,0,1,0,1681,596,0,,,,,0
1605,1,1,1,0,9,19,0,1542,0,0,9,19,1,1,1,1,0,0,9,0,0,0,0,1542,0,0,1681,0,1,1,0,1681,0,0,1,0,4,9,0
1606,1,1,1,0,9,20,0,1681,0,0,9,20,1,0,0,1,1,0,10,0,0,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1607,1,1,1,0,9,21,0,1681,0,0,9,21,1,1,1,1,0,0,10,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,4,10,0
1608,1,1,1,0,9,22,0,1681,0,0,9,22,1,0,0,1,1,0,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1609,1,1,1,0,9,23,0,1681,0,0,9,23,1,1,1,1,0,0,11,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,4,11,0
1610,1,1,1,0,9,24,0,1681,0,0,9,24,1,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1611,1,1,1,0,9,25,0,1681,0,0,9,25,1,1,1,1,0,0,12,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,4,12,0
1612,1,1,1,0,10,0,0,1681,0,0,10,0,0,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1613,1,1,1,0,10,1,0,1681,0,0,10,1,0,1,0,1,0,1,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1614,1,1,1,0,10,2,0,1681,0,0,10,2,0,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1615,1,1,1,0,10,3,0,1681,0,0,10,3,0,1,0,1,0,1,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1616,1,1,1,0,10,4,0,1681,0,0,10,4,0,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1617,1,1,1,0,10,5,0,1665,0,0,10,5,0,1,0,1,0,1,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1618,1,1,1,0,10,6,0,1546,0,0,10,6,0,0,0,1,1,0,3,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1619,1,1,1,0,10,7,0,1062,64,0,10,7,0,1,0,1,0,1,3,0,1546,0,0,1546,64,0,1681,0,0,1,0,1681,64,0,,,,,0
1620,1,1,1,0,10,8,0,906,0,0,10,8,0,0,0,1,1,0,4,0,1546,0,0,1546,0,20,2023,641,0,1,20,2023,641,0,,,,,0
1621,1,1,1,0,10,9,0,971,0,0,10,9,0,1,0,1,0,1,4,0,906,0,0,971,0,20,2023,641,0,1,20,2023,641,0,,,,,0
1622,1,1,1,0,10,10,0,1542,0,0,10,10,0,0,0,1,1,0,5,0,906,0,0,1542,0,1892,2641,5313,0,1,1892,2641,5313,0,,,,,0
1623,1,1,1,0,10,11,779,1981,802,0,10,11,0,1,0,1,0,1,5,0,1542,0,779,1981,802,1892,2641,5313,0,1,1892,2641,5313,0,,,,,0
1624,1,1,1,0,10,12,2223,2807,2698,0,10,12,0,0,0,1,1,0,6,0,1542,0,2223,2807,2698,2084,1061,7205,0,1,2223,2807,7205,0,,,,,0
1625,1,1,1,0,10,13,937,1412,5935,0,10,13,0,1,0,1,0,1,6,2223,2807,2698,2223,2807,5935,2084,1061,7205,0,1,2223,2807,7205,0,,,,,0
1626,1,1,1,0,10,14,0,0,7096,0,10,14,0,0,0,1,1,0,7,2223,2807,2698,2223,2807,7096,841,0,4733,0,1,2223,2807,7096,0,,,,,0
1627,1,1,1,0,10,15,454,0,6256,0,10,15,0,1,0,1,0,1,7,0,0,7096,454,0,7096,841,0,4733,0,1,841,0,7096,0,,,,,0
1628,1,1,1,0,10,16,549,0,3374,0,10,16,0,0,0,1,1,0,8,0,0,7096,549,0,7096,373,0,0,0,1,549,0,7096,0,,,,,0
1629,1,1,1,0,10,17,2654,0,382,0,10,17,0,1,0,1,0,1,8,549,0,3374,2654,0,3374,373,0,0,0,1,2654,0,3374,0,,,,,0
1630,1,1,1,0,10,18,1418,0,0,0,10,18,0,0,0,1,1,0,9,549,0,3374,1418,0,3374,0,1681,0,0,1,1418,1681,3374,0,,,,,0
1631,1,1,1,0,10,19,0,1274,0,0,10,19,0,1,0,1,0,1,9,1418,0,0,1418,1274,0,0,1681,0,0,1,1418,1681,0,0,,,,,0
1632,1,1,1,0,10,20,0,1647,0,0,10,20,0,0,0,1,1,0,10,1418,0,0,1418,1647,0,0,1681,0,0,1,1418,1681,0,0,,,,,0
1633,1,1,1,0,10,21,0,1681,0,0,10,21,0,1,0,1,0,1,10,0,1647,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1634,1,1,1,0,10,22,0,1681,0,0,10,22,0,0,0,1,1,0,11,0,1647,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1635,1,1,1,0,10,23,0,1681,0,0,10,23,0,1,0,1,0,1,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1636,1,1,1,0,10,24,0,1681,0,0,10,24,0,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1637,1,1,1,0,10,25,0,1681,0,0,10,25,0,1,0,1,0,1,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1638,1,1,1,0,11,0,0,1681,0,0,11,0,1,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1639,1,1,1,0,11,1,0,1681,0,0,11,1,1,1,1,1,0,0,0,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,5,0,0
1640,1,1,1,0,11,2,0,1681,0,0,11,2,1,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1641,1,1,1,0,11,3,0,1681,0,0,11,3,1,1,1,1,0,0,1,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,5,1,0
1642,1,1,1,0,11,4,0,1681,0,0,11,4,1,0,0,1,1,0,2,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1643,1,1,1,0,11,5,0,1313,31,0,11,5,1,1,1,1,0,0,2,0,1681,0,0,1681,31,0,1681,0,1,1,0,1681,31,0,1,0,5,2,0
1644,1,1,1,0,11,6,0,0,264,0,11,6,1,0,0,1,1,0,3,0,1681,0,0,1681,264,0,1546,64,0,1,0,1681,264,0,,,,,0
1645,1,1,1,0,11,7,0,0,658,0,11,7,1,1,1,1,0,0,3,0,0,264,0,0,658,0,1546,64,1,1,0,1546,658,0,1,0,5,3,0
1646,1,1,1,0,11,8,0,0,60,0,11,8,1,0,0,1,1,0,4,0,0,264,0,0,264,0,971,0,0,1,0,971,264,0,,,,,0
1647,1,1,1,0,11,9,0,0,0,0,11,9,1,1,1,1,0,0,4,0,0,60,0,0,60,0,971,0,1,1,0,971,60,0,1,0,5,4,0
1648,1,1,1,0,11,10,0,0,0,0,11,10,1,0,0,1,1,0,5,0,0,60,0,0,60,779,1981,802,0,1,779,1981,802,0,,,,,0
1649,1,1,1,0,11,11,0,0,0,0,11,11,1,1,1,1,0,0,5,0,0,0,0,0,0,779,1981,802,1,1,779,1981,802,0,1,0,5,5,0
1650,1,1,1,0,11,12,328,1462,567,0,11,12,1,0,0,1,1,0,6,0,0,0,328,1462,567,2223,2807,5935,0,1,2223,2807,5935,0,,,,,0
1651,1,1,1,0,11,13,916,1388,3335,0,11,13,1,1,1,1,0,0,6,328,1462,567,916,1462,3335,2223,2807,5935,1,1,2223,2807,5935,0,1,0,5,6,0
1652,1,1,1,0,11,14,0,0,5901,0,11,14,1,0,0,1,1,0,7,328,1462,567,328,1462,5901,454,0,7096,0,1,454,1462,7096,0,,,,,0
1653,1,1,1,0,11,15,1045,0,7037,0,11,15,1,1,1,1,0,0,7,0,0,5901,1045,0,7037,454,0,7096,1,1,1045,0,7096,0,1,0,5,7,0
1654,1,1,1,0,11,16,1763,0,5278,0,11,16,1,0,0,1,1,0,8,0,0,5901,1763,0,5901,2654,0,3374,0,1,2654,0,5901,0,,,,,0
1655,1,1,1,0,11,17,2948,0,2142,0,11,17,1,1,1,1,0,0,8,1763,0,5278,2948,0,5278,2654,0,3374,1,1,2948,0,5278,0,1,0,5,8,0
1656,1,1,1,0,11,18,2190,0,46,0,11,18,1,0,0,1,1,0,9,1763,0,5278,2190,0,5278,1418,1274,0,0,1,2190,1274,5278,0,,,,,0
1657,1,1,1,0,11,19,0,723,0,0,11,19,1,1,1,1,0,0,9,2190,0,46,2190,723,46,1418,1274,0,1,1,2190,1274,46,0,1,0,5,9,0
1658,1,1,1,0,11,20,0,1524,0,0,11,20,1,0,0,1,1,0,10,2190,0,46,2190,1524,46,0,1681,0,0,1,2190,1681,46,0,,,,,0
1659,1,1,1,0,11,21,0,1681,0,0,11,21,1,1,1,1,0,0,10,0,1524,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,5,10,0
1660,1,1,1,0,11,22,0,1681,0,0,11,22,1,0,0,1,1,0,11,0,1524,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1661,1,1,1,0,11,23,0,1681,0,0,11,23,1,1,1,1,0,0,11,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,5,11,0
1662,1,1,1,0,11,24,0,1681,0,0,11,24,1,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1663,1,1,1,0,11,25,0,1681,0,0,11,25,1,1,1,1,0,0,12,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,5,12,0
1664,1,1,1,0,12,0,0,1681,0,0,12,0,0,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1665,1,1,1,0,12,1,0,1681,0,0,12,1,0,1,0,1,0,1,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1666,1,1,1,0,12,2,0,1681,0,0,12,2,0,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1667,1,1,1,0,12,3,0,1599,0,0,12,3,0,1,0,1,0,1,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1668,1,1,1,0,12,4,0,1253,21,0,12,4,0,0,0,1,1,0,2,0,1681,0,0,1681,21,0,1681,0,0,1,0,1681,21,0,,,,,0
1669,1,1,1,0,12,5,0,0,431,0,12,5,0,1,0,1,0,1,2,0,1253,21,0,1253,431,0,1681,0,0,1,0,1681,431,0,,,,,0
1670,1,1,1,0,12,6,0,0,1083,0,12,6,0,0,0,1,1,0,3,0,1253,21,0,1253,1083,0,1546,64,0,1,0,1546,1083,0,,,,,0
1671,1,1,1,0,12,7,0,0,1781,0,12,7,0,1,0,1,0,1,3,0,0,1083,0,0,1781,0,1546,64,0,1,0,1546,1781,0,,,,,0
1672,1,1,1,0,12,8,0,0,806,0,12,8,0,0,0,1,1,0,4,0,0,1083,0,0,1083,0,971,0,0,1,0,971,1083,0,,,,,0
1673,1,1,1,0,12,9,0,0,397,0,12,9,0,1,0,1,0,1,4,0,0,806,0,0,806,0,971,0,0,1,0,971,806,0,,,,,0
1674,1,1,1,0,12,10,0,0,0,0,12,10,0,0,0,1,1,0,5,0,0,806,0,0,806,779,1981,802,0,1,779,1981,806,0,,,,,0
1675,1,1,1,0,12,11,0,0,0,0,12,11,0,1,0,1,0,1,5,0,0,0,0,0,0,779,1981,802,0,1,779,1981,802,0,,,,,0
1676,1,1,1,0,12,12,0,0,0,0,12,12,0,0,0,1,1,0,6,0,0,0,0,0,0,2223,2807,5935,0,1,2223,2807,5935,0,,,,,0
1677,1,1,1,0,12,13,1226,378,1194,0,12,13,0,1,0,1,0,1,6,0,0,0,1226,378,1194,2223,2807,5935,0,1,2223,2807,5935,0,,,,,0
1678,1,1,1,0,12,14,52,213,4702,0,12,14,0,0,0,1,1,0,7,0,0,0,52,213,4702,454,0,7096,0,1,454,213,7096,0,,,,,0
1679,1,1,1,0,12,15,0,0,6832,0,12,15,0,1,0,1,0,1,7,52,213,4702,52,213,6832,454,0,7096,0,1,454,213,7096,0,,,,,0
1680,1,1,1,0,12,16,1507,0,6307,0,12,16,0,0,0,1,1,0,8,52,213,4702,1507,213,6307,2654,0,3374,0,1,2654,213,6307,0,,,,,0
1681,1,1,1,0,12,17,2166,0,3018,0,12,17,0,1,0,1,0,1,8,1507,0,6307,2166,0,6307,2654,0,3374,0,1,2654,0,6307,0,,,,,0
1682,1,1,1,0,12,18,2655,0,598,0,12,18,0,0,0,1,1,0,9,1507,0,6307,2655,0,6307,1418,1274,0,0,1,2655,1274,6307,0,,,,,0
1683,1,1,1,0,12,19,0,0,0,0,12,19,0,1,0,1,0,1,9,2655,0,598,2655,0,598,1418,1274,0,0,1,2655,1274,598,0,,,,,0
1684,1,1,1,0,12,20,0,1211,0,0,12,20,0,0,0,1,1,0,10,2655,0,598,2655,1211,598,0,1681,0,0,1,2655,1681,598,0,,,,,0
1685,1,1,1,0,12,21,0,1681,0,0,12,21,0,1,0,1,0,1,10,0,1211,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1686,1,1,1,0,12,22,0,1681,0,0,12,22,0,0,0,1,1,0,11,0,1211,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1687,1,1,1,0,12,23,0,1681,0,0,12,23,0,1,0,1,0,1,11,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1688,1,1,1,0,12,24,0,1681,0,0,12,24,0,0,0,1,1,0,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1689,1,1,1,0,12,25,0,1681,0,0,12,25,0,1,0,1,0,1,12,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1690,1,1,1,0,13,0,0,1681,0,0,13,0,1,0,0,1,1,0,0,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1691,1,1,1,0,13,1,0,1681,0,0,13,1,1,1,1,1,0,0,0,0,1681,0,0,1681,0,0,1681,0,1,1,0,1681,0,0,1,0,6,0,0
1692,1,1,1,0,13,2,0,1681,0,0,13,2,1,0,0,1,1,0,1,0,1681,0,0,1681,0,0,1681,0,0,1,0,1681,0,0,,,,,0
1693,1,1,1,0,13,3,0,1123,95,0,13,3,1,1,1,1,0,0,1,0,1681,0,0,1681,95,0,1681,0,1,1,0,1681,95,0,1,0,6,1,0
